Date,P.D,Temp
2017-05-25,19837.885,23.5
2017-05-25,19423.6375,22.9
2017-05-25,18102.415,22.2
2017-05-25,16865.19625,20.7
2017-05-25,16256.92,18.8
2017-05-25,16308.2875,17.6
2017-05-25,15280.70125,16.5
2017-05-25,14799.01,15.4
2017-05-26,14142.7975,14.4
2017-05-26,13815.18625,14.1
2017-05-26,13608.31,13.3
2017-05-26,13476.56125,12.9
2017-05-26,13530.11125,12.5
2017-05-26,14387.9575,12.7
2017-05-26,16107.2275,12.9
2017-05-26,17838.6475,13.7
2017-05-26,19096.1275,14.6
2017-05-26,19597.43875,16.2
2017-05-26,19710.7375,18.3
2017-05-26,19554.41875,19.5
2017-05-26,19135.22125,20.2
2017-05-26,19368.7375,21.6
2017-05-26,19539.50125,22.2
2017-05-26,19043.17375,23
2017-05-26,19355.45125,21.7
2017-05-26,18852.4075,23.1
2017-05-26,17694.92875,21.6
2017-05-26,16696.64875,20.7
2017-05-26,16263.56875,19.4
2017-05-26,15984.11875,18.5
2017-05-26,15157.28875,17.8
2017-05-26,14816.245,16.8
2017-05-27,14177.38,16.1
2017-05-27,13818.1675,15.6
2017-05-27,13581.625,15.1
2017-05-27,13467.15625,14.7
2017-05-27,13561.4875,14.3
2017-05-27,14048.185,13.9
2017-05-27,15197.26,13.7
2017-05-27,16080.0925,14.7
2017-05-27,16497.18625,17
2017-05-27,16914.58375,19.1
2017-05-27,16681.99,21.2
2017-05-27,16302.53875,22.8
2017-05-27,16141.1575,23.6
2017-05-27,16606.8625,24.4
2017-05-27,16540.96,25.8
2017-05-27,16395.66625,26.1
2017-05-27,16299.8275,25.8
2017-05-27,16214.06875,24.6
2017-05-27,16102.165,23.7
2017-05-27,15455.32375,22.4
2017-05-27,15395.89,19.9
2017-05-27,15845.26,18.8
2017-05-27,15359.305,18
2017-05-27,15091.74625,17.2
2017-05-28,14539.23625,16.6
2017-05-28,14144.0575,15.8
2017-05-28,13900.73125,15.2
2017-05-28,13758.7675,14.9
2017-05-28,13683.9775,14.7
2017-05-28,13994.68,14.4
2017-05-28,14425.85875,14.7
2017-05-28,14669.14,16.3
2017-05-28,15173.12875,18
2017-05-28,15493.6975,20.9
2017-05-28,15643.73875,22.9
2017-05-28,15521.3725,25
2017-05-28,15521.76625,26.1
2017-05-28,15316.0825,26.6
2017-05-28,15792.64375,26.7
2017-05-28,15805.255,27.5
2017-05-28,15900.205,27.2
2017-05-28,16222.5625,26.4
2017-05-28,16028.35375,25.1
2017-05-28,15788.3575,23.6
2017-05-28,15839.33125,22
2017-05-28,16304.20375,20.9
2017-05-28,15786.13,20.4
2017-05-28,15279.52,19.7
2017-05-29,14743.615,19.3
2017-05-29,14230.165,19
2017-05-29,14105.0425,18.6
2017-05-29,14079.0325,18.5
2017-05-29,14255.53375,18.2
2017-05-29,15052.57375,18.2
2017-05-29,16449.30625,18.5
2017-05-29,18734.62,19
2017-05-29,19815.3175,19.9
2017-05-29,20511.63625,21.1
2017-05-29,20727.65875,23.4
2017-05-29,20770.31875,25
2017-05-29,20391.05875,27.1
2017-05-29,19879.5325,28.4
2017-05-29,19958.09125,28.4
2017-05-29,19819.1425,29
2017-05-29,19759.405,28.8
2017-05-29,20162.61625,27.5
2017-05-29,18924.6775,27.2
2017-05-29,18272.93125,24.8
2017-05-29,17755.49875,22.8
2017-05-29,17088.57625,21.9
2017-05-29,15809.9575,21.3
2017-05-29,15242.3725,20.6
2017-05-30,14873.99125,20
2017-05-30,14566.4725,19.4
2017-05-30,14329.73875,19.1
2017-05-30,14292.52375,18.9
2017-05-30,14323.14625,18.8
2017-05-30,14988.9775,18.7
2017-05-30,16617.06625,18.7
2017-05-30,18640.31125,19.5
2017-05-30,20008.975,20.8
2017-05-30,20635.76875,22.5
2017-05-30,20866.27,24.4
2017-05-30,20675.68375,26.1
2017-05-30,20286.05125,26.7
2017-05-30,20572.34125,27.9
2017-05-30,19702.91875,29.1
2017-05-30,19619.3875,29.6
2017-05-30,19822.50625,29.8
2017-05-30,20013.79,29.5
2017-05-30,18810.05125,28.7
2017-05-30,18099.31,27.7
2017-05-30,17723.4025,25.6
2017-05-30,17208.47875,23.4
2017-05-30,15947.01625,21.9
2017-05-30,15222.31375,20.7
2017-05-31,14723.35375,20
2017-05-31,14311.71625,19.4
2017-05-31,14154.28375,18.8
2017-05-31,14039.28625,18.5
2017-05-31,14211.76,18.3
2017-05-31,14882.31625,17.7
2017-05-31,16534.42375,17.8
2017-05-31,18574.3075,19.2
2017-05-31,19991.4925,21.3
2017-05-31,19714.01125,23.3
2017-05-31,19823.44,23.8
2017-05-31,19471.84375,25.5
2017-05-31,19439.095,26.2
2017-05-31,20523.96625,26.7
2017-05-31,20667.53875,28.4
2017-05-31,20799.04,29.4
2017-05-31,20636.005,29.1
2017-05-31,20361.685,29.3
2017-05-31,18725.31625,27.2
2017-05-31,18148.77625,25.7
2017-05-31,17738.91625,23.8
2017-05-31,17262.07375,22.8
2017-05-31,16225.29625,22.2
2017-05-31,15583.0675,21.5
2017-06-01,14801.47375,21.4
2017-06-01,14391.09625,21.5
2017-06-01,14262.75625,21.3
2017-06-01,14073.50875,20.9
2017-06-01,14131.85125,20.6
2017-06-01,15301.94125,20.6
2017-06-01,17531.35375,20.9
2017-06-01,19174.3375,20.9
2017-06-01,20532.91,21.9
2017-06-01,21103.36375,23.2
2017-06-01,19915.8475,23.7
2017-06-01,20182.945,24.5
2017-06-01,19847.99875,25.7
2017-06-01,20131.96,26.6
2017-06-01,20236.03375,26.2
2017-06-01,20145.0775,26.9
2017-06-01,19864.60375,26.5
2017-06-01,20110.225,26.6
2017-06-01,18562.03375,26.3
2017-06-01,18191.2675,25.3
2017-06-01,17232.9925,23.7
2017-06-01,16536.62875,22.8
2017-06-01,16075.19875,21.9
2017-06-01,15466.79875,21.1
2017-06-02,14920.8925,20
2017-06-02,14518.48,19.4
2017-06-02,14015.90875,18
2017-06-02,13725.90625,17.1
2017-06-02,13806.11875,16.5
2017-06-02,14914.60375,15.9
2017-06-02,16752.89875,15.8
2017-06-02,18417.65125,17.2
2017-06-02,19713.3025,18.8
2017-06-02,20317.41625,19.7
2017-06-02,20717.7025,21.3
2017-06-02,20769.84625,22.8
2017-06-02,20324.6725,23.6
2017-06-02,20241.6925,24.3
2017-06-02,20327.845,25.3
2017-06-02,20239.69,25.4
2017-06-02,19629.65875,24
2017-06-02,19577.54875,24.3
2017-06-02,18093.505,23.5
2017-06-02,16889.27125,22
2017-06-02,16409.52625,21
2017-06-02,16623.16375,19.9
2017-06-02,15664.21375,19.5
2017-06-02,15309.29875,19
2017-06-03,14674.09,18.6
2017-06-03,14068.71625,18.2
2017-06-03,13840.06,17.5
2017-06-03,14048.39875,17.2
2017-06-03,14238.175,16.9
2017-06-03,14646.7525,16.2
2017-06-03,15325.24,16.1
2017-06-03,16332.39625,16.9
2017-06-03,16893.99625,17.8
2017-06-03,17111.2225,19.3
2017-06-03,17636.125,21.3
2017-06-03,17319.865,22.3
2017-06-03,17049.24625,24
2017-06-03,16923.31375,24.6
2017-06-03,16815.8425,25.1
2017-06-03,16634.23375,26.2
2017-06-03,16570.94125,26.4
2017-06-03,16228.31125,24.3
2017-06-03,15826.9,23.4
2017-06-03,15414.19375,22.6
2017-06-03,15853.1125,21.1
2017-06-03,15659.68,19.8
2017-06-03,15080.99125,19.1
2017-06-03,14808.6175,18.7
2017-06-04,14377.4725,18.1
2017-06-04,14040.4225,17.6
2017-06-04,13846.95625,17.2
2017-06-04,13779.58,16.4
2017-06-04,13748.5525,16
2017-06-04,13927.7875,15.5
2017-06-04,14319.43375,15.2
2017-06-04,15096.91,16.8
2017-06-04,15611.395,19.6
2017-06-04,16159.0675,22
2017-06-04,16360.915,23.7
2017-06-04,16279.20625,25.1
2017-06-04,16150.25875,26.4
2017-06-04,16262.64625,26.8
2017-06-04,16333.18375,27.3
2017-06-04,16328.245,27.8
2017-06-04,16315.56625,27.8
2017-06-04,16218.79375,26.7
2017-06-04,15919.76875,25.6
2017-06-04,15804.0625,24.4
2017-06-04,16003.8625,22.2
2017-06-04,15917.305,20.9
2017-06-04,15205.9,20.2
2017-06-04,14905.6375,19.9
2017-06-05,14553.4675,19.5
2017-06-05,14282.3425,19.6
2017-06-05,14017.21375,19.2
2017-06-05,13836.7525,18.3
2017-06-05,13826.4475,17.5
2017-06-05,14516.24125,17
2017-06-05,16453.98625,16.6
2017-06-05,18217.0975,18.3
2017-06-05,19638.535,21.4
2017-06-05,20184.03625,23.7
2017-06-05,20459.425,25.3
2017-06-05,20539.67125,26.9
2017-06-05,20114.68,27.5
2017-06-05,20165.2825,28.5
2017-06-05,19762.94875,29.3
2017-06-05,19703.38,29.7
2017-06-05,19794.415,29.6
2017-06-05,20252.695,30.1
2017-06-05,18784.69375,29.5
2017-06-05,18261.59125,28
2017-06-05,17680.34875,26.2
2017-06-05,17064.265,25
2017-06-05,15932.335,23.8
2017-06-05,15394.03375,22.9
2017-06-06,14747.15875,22.9
2017-06-06,14626.46875,22.3
2017-06-06,14286.505,21.6
2017-06-06,14181.08125,21
2017-06-06,14061.02125,20.4
2017-06-06,14311.94125,20
2017-06-06,14903.77,19.9
2017-06-06,15225.93625,20.1
2017-06-06,15531.52,20.6
2017-06-06,16297.06,20.9
2017-06-06,16960.4275,21.9
2017-06-06,16097.6875,22.7
2017-06-06,15878.515,23
2017-06-06,15822.9625,23.3
2017-06-06,15778.31125,23.9
2017-06-06,15671.1775,22.9
2017-06-06,15869.21125,21.5
2017-06-06,16155.9175,18.8
2017-06-06,16067.4475,17.4
2017-06-06,15964.6,16.6
2017-06-06,15796.9525,15.4
2017-06-06,15705.25375,14.6
2017-06-06,15049.255,14.6
2017-06-06,14712.8125,14.8
2017-06-07,14240.6725,15.1
2017-06-07,13967.1625,15.3
2017-06-07,13722.26125,15.5
2017-06-07,13793.5075,15.8
2017-06-07,13782.0325,16.1
2017-06-07,14751.9175,16.3
2017-06-07,16813.15375,16.7
2017-06-07,18742.07875,17
2017-06-07,20002.52875,17.5
2017-06-07,20671.07125,17.9
2017-06-07,21382.915,18.4
2017-06-07,20648.425,18.9
2017-06-07,20235.5725,19
2017-06-07,20562.12625,18.9
2017-06-07,20467.40125,19.1
2017-06-07,20408.035,18.1
2017-06-07,20039.06875,18.4
2017-06-07,19426.70875,19
2017-06-07,18433.40125,18.7
2017-06-07,17118.625,18.3
2017-06-07,16755.91375,18
2017-06-07,16505.89375,17.9
2017-06-07,15502.64125,17.5
2017-06-07,15033.06625,17.3
2017-06-08,14247.00625,16.8
2017-06-08,13896.3775,16.2
2017-06-08,13721.65375,15.8
2017-06-08,13640.56375,15.5
2017-06-08,13821.115,15.3
2017-06-08,14504.5075,15.2
2017-06-08,16847.10625,15.8
2017-06-08,18780.295,16.3
2017-06-08,19934.455,17.1
2017-06-08,20482.76875,18.4
2017-06-08,20603.9875,20.4
2017-06-08,20687.74375,22
2017-06-08,20260.19875,23.3
2017-06-08,20746.8625,24.7
2017-06-08,20790.79375,25.5
2017-06-08,20769.43,25.5
2017-06-08,20560.0225,24.6
2017-06-08,20009.70625,24.3
2017-06-08,18678.775,23.1
2017-06-08,17944.74625,22
2017-06-08,17033.78875,20.7
2017-06-08,16485.0025,20.1
2017-06-08,15893.08375,19.8
2017-06-08,15091.0375,19.3
2017-06-09,14428.42375,18.8
2017-06-09,14373.20875,18.3
2017-06-09,14189.1925,18.2
2017-06-09,14130.9175,18.3
2017-06-09,14213.7625,18.1
2017-06-09,14957.93875,18.1
2017-06-09,16479.7825,18.3
2017-06-09,18672.8125,18.3
2017-06-09,19868.40625,18.9
2017-06-09,20533.77625,20.1
2017-06-09,20642.09125,21.9
2017-06-09,20461.0675,22
2017-06-09,19981.0075,23.3
2017-06-09,20323.62625,24.2
2017-06-09,20520.36625,25.4
2017-06-09,20453.665,25
2017-06-09,20301.88,23.3
2017-06-09,19529.24125,24.1
2017-06-09,18266.04625,23.2
2017-06-09,17065.3675,22.1
2017-06-09,16681.6975,21.5
2017-06-09,16767.625,20.9
2017-06-09,16083.56875,20.6
2017-06-09,15429.38125,20.2
2017-06-10,14783.6425,20.1
2017-06-10,14316.97,19.9
2017-06-10,14083.465,19.4
2017-06-10,13979.875,19
2017-06-10,14143.52875,18.9
2017-06-10,14792.72125,18.7
2017-06-10,15509.50375,17.7
2017-06-10,16676.635,16.7
2017-06-10,17070.05875,17
2017-06-10,17623.94125,17.5
2017-06-10,17411.33875,18.9
2017-06-10,17777.86375,20.9
2017-06-10,17046.07375,23
2017-06-10,16701.34,24.3
2017-06-10,16541.725,25.6
2017-06-10,16503.88,26.8
2017-06-10,16441.15,27.1
2017-06-10,16242.4075,27.3
2017-06-10,15958.9975,27.2
2017-06-10,15923.57125,25.9
2017-06-10,15357.80875,23.7
2017-06-10,15131.83,22
2017-06-10,15036.21625,20.9
2017-06-10,14476.86625,19.9
2017-06-11,14287.12375,18.7
2017-06-11,13917.80875,17.5
2017-06-11,13696.735,16.8
2017-06-11,13574.2,16.2
2017-06-11,13447.0075,15.6
2017-06-11,13619.57125,15.2
2017-06-11,14145.95875,14.9
2017-06-11,14916.955,16.6
2017-06-11,15324.7225,19.7
2017-06-11,15491.83,22.4
2017-06-11,16190.64625,24.3
2017-06-11,15982.31875,26
2017-06-11,15897.69625,27.2
2017-06-11,16042.3825,28
2017-06-11,16081.11625,28
2017-06-11,16045.92625,28.4
2017-06-11,15975.5125,29.2
2017-06-11,16131.62875,29.2
2017-06-11,16022.8975,28.3
2017-06-11,15796.3,26.7
2017-06-11,15535.885,24.9
2017-06-11,16029.61375,23.7
2017-06-11,15711.46375,22.8
2017-06-11,15173.66875,21.7
2017-06-12,14549.575,20.9
2017-06-12,14331.865,20
2017-06-12,14022.92875,19.1
2017-06-12,13902.46375,18.3
2017-06-12,13902.64375,17.6
2017-06-12,15106.30375,17.2
2017-06-12,16497.1075,17
2017-06-12,18392.665,18.1
2017-06-12,19911.8425,20.2
2017-06-12,20424.80875,21.7
2017-06-12,20509.42,23.6
2017-06-12,20383.04875,24.8
2017-06-12,20023.36375,26.1
2017-06-12,20488.50625,26.5
2017-06-12,20630.23375,27.8
2017-06-12,20689.90375,27.3
2017-06-12,19820.7625,27.8
2017-06-12,20255.7775,27.6
2017-06-12,18830.30125,25.9
2017-06-12,18183.08875,23.9
2017-06-12,17212.07875,21.4
2017-06-12,16532.42125,20.8
2017-06-12,16018.00375,20.3
2017-06-12,15265.85125,20
2017-06-13,14781.28,20
2017-06-13,14298.745,19.4
2017-06-13,14043.5725,19.2
2017-06-13,14001.46375,19
2017-06-13,14141.8525,18.7
2017-06-13,15149.5375,18.3
2017-06-13,16903.04125,18.6
2017-06-13,18805.52875,19.3
2017-06-13,20099.4925,20.6
2017-06-13,20693.425,22.3
2017-06-13,20864.65,23.3
2017-06-13,19890.0175,23
2017-06-13,19477.51375,24.6
2017-06-13,19839.1,25.2
2017-06-13,19755.20875,25.2
2017-06-13,19758.58375,25.4
2017-06-13,19788.0475,25.2
2017-06-13,20100.94375,24.3
2017-06-13,18555.6325,22.8
2017-06-13,17466.2725,21.6
2017-06-13,16930.525,20.2
2017-06-13,17011.4125,20
2017-06-13,15967.80625,19.7
2017-06-13,15323.09125,19.4
2017-06-14,14715.085,19.2
2017-06-14,14324.9575,18.9
2017-06-14,14069.00875,18.3
2017-06-14,14019.59875,18.3
2017-06-14,14047.4425,17.9
2017-06-14,15110.6125,17.8
2017-06-14,17050.05625,17.8
2017-06-14,18922.2925,18.6
2017-06-14,20266.83625,19.6
2017-06-14,20851.4875,21.2
2017-06-14,21028.99,22.5
2017-06-14,19832.56375,23.7
2017-06-14,19492.8025,24.6
2017-06-14,19997.57875,25.9
2017-06-14,19925.2075,26.6
2017-06-14,19936.615,26.8
2017-06-14,19942.33,26.7
2017-06-14,19997.6575,26.1
2017-06-14,18510.68875,25.2
2017-06-14,17874.47875,23.9
2017-06-14,17172.175,21.8
2017-06-14,16498.98625,21.1
2017-06-14,15888.955,20.6
2017-06-14,15595.1275,20.2
2017-06-15,14805.22,19.5
2017-06-15,14397.2275,19.1
2017-06-15,14209.3525,18.8
2017-06-15,14125.8775,18.5
2017-06-15,14178.60625,18.2
2017-06-15,15263.87125,18.1
2017-06-15,16915.93375,18
2017-06-15,18934.79125,18.3
2017-06-15,20270.23375,19.3
2017-06-15,20697.62125,20.8
2017-06-15,20952.68125,22.7
2017-06-15,20819.8525,24.5
2017-06-15,19839.19,26.6
2017-06-15,20368.40125,28.6
2017-06-15,20186.1175,29
2017-06-15,20138.81125,29.4
2017-06-15,19942.1725,28.8
2017-06-15,20248.56625,28.5
2017-06-15,18901.5475,27.4
2017-06-15,17703.7375,26.1
2017-06-15,17282.5375,23.8
2017-06-15,17244.52375,22.8
2017-06-15,16265.09875,22
2017-06-15,15821.5225,21.7
2017-06-16,14886.0625,21.4
2017-06-16,14861.92,21.1
2017-06-16,14697.9175,20.7
2017-06-16,14626.615,20.4
2017-06-16,14710.63,20.3
2017-06-16,15642.2425,20.1
2017-06-16,17169.475,20.1
2017-06-16,19031.13625,20.9
2017-06-16,20453.40625,22.6
2017-06-16,21505.16875,24.4
2017-06-16,20351.0425,26
2017-06-16,20207.5825,27.6
2017-06-16,20090.45875,29.2
2017-06-16,21429.7375,30.3
2017-06-16,22147.43125,32.1
2017-06-16,22031.9275,32.6
2017-06-16,21009.1,31.7
2017-06-16,20392.8025,31.2
2017-06-16,19645.45375,29.1
2017-06-16,18690.655,27.8
2017-06-16,17661.5275,26.4
2017-06-16,16997.15875,25
2017-06-16,16548.80125,24
2017-06-16,16014.4825,23.3
2017-06-17,15548.1475,22.8
2017-06-17,15153.75625,22.4
2017-06-17,14936.76625,22.1
2017-06-17,14797.53625,21.7
2017-06-17,14776.99375,21.3
2017-06-17,15213.47125,20.9
2017-06-17,16534.03,20.7
2017-06-17,17156.11,21.3
2017-06-17,17801.725,22.6
2017-06-17,18474.03625,23.8
2017-06-17,18943.65625,25.1
2017-06-17,18702.07375,26.6
2017-06-17,18427.41625,27.9
2017-06-17,17786.39125,28.4
2017-06-17,18083.93125,28.5
2017-06-17,17739.79375,29.2
2017-06-17,17646.84625,29.6
2017-06-17,17133.66625,27.9
2017-06-17,16568.0275,26.9
2017-06-17,15918.8575,25.1
2017-06-17,15801.835,23.3
2017-06-17,16052.47375,22.2
2017-06-17,15575.3725,21.5
2017-06-17,15054.0925,21.1
2017-06-18,14591.32375,20.9
2017-06-18,14159.07625,20.1
2017-06-18,14003.455,19.7
2017-06-18,13886.7925,19.2
2017-06-18,13917.8875,18.9
2017-06-18,14014.4575,18.7
2017-06-18,14863.73125,18.7
2017-06-18,15434.2075,20
2017-06-18,15960.7075,21.8
2017-06-18,16625.29,23.8
2017-06-18,16934.1025,25.8
2017-06-18,16603.72375,27.2
2017-06-18,16581.6625,28.8
2017-06-18,16787.90875,30.1
2017-06-18,16457.15875,31.1
2017-06-18,16964.12875,31.5
2017-06-18,17021.83,30.4
2017-06-18,16860.46,29.5
2017-06-18,16589.70625,28
2017-06-18,16511.665,26.5
2017-06-18,15953.9575,24.6
2017-06-18,15703.195,23.3
2017-06-18,15895.82875,22.2
2017-06-18,15585.43,21.7
2017-06-19,14809.8325,21.2
2017-06-19,14437.615,21
2017-06-19,14133.3475,20.6
2017-06-19,13998.38125,20.1
2017-06-19,14187.28,19.8
2017-06-19,15973.65625,19.6
2017-06-19,17418.40375,19.5
2017-06-19,19111.75375,20.3
2017-06-19,21057.86875,21.7
2017-06-19,20676.49375,23.6
2017-06-19,21054.62875,25.6
2017-06-19,21085.8025,27.4
2017-06-19,21438.8275,28.1
2017-06-19,22362.48625,29.1
2017-06-19,22394.02,29.6
2017-06-19,22178.6275,29.6
2017-06-19,21523.19125,29.7
2017-06-19,20435.17,30
2017-06-19,19472.485,29.6
2017-06-19,18305.095,27.5
2017-06-19,17760.15625,26.4
2017-06-19,17746.13875,25
2017-06-19,16629.295,24.2
2017-06-19,15916.88875,23.3
2017-06-20,14976.625,22.8
2017-06-20,14563.33375,22.1
2017-06-20,14366.86375,21.4
2017-06-20,14276.6275,20.8
2017-06-20,14655.67375,20.4
2017-06-20,15883.33,20.1
2017-06-20,17522.60125,20.1
2017-06-20,19252.15375,21.3
2017-06-20,21128.4175,23.7
2017-06-20,21610.84,25.9
2017-06-20,21555.355,27.5
2017-06-20,21035.00875,29.9
2017-06-20,21099.8425,31.6
2017-06-20,22642.6225,31.7
2017-06-20,22129.72375,32.2
2017-06-20,22054.43875,31.4
2017-06-20,21173.3725,29.3
2017-06-20,20564.7025,28.6
2017-06-20,19648.69375,27.8
2017-06-20,19106.15125,27
2017-06-20,18230.56375,26.4
2017-06-20,17364.3025,25.9
2017-06-20,16697.02,25.6
2017-06-20,16063.29625,25.1
2017-06-21,15098.27125,24.7
2017-06-21,14673.2125,24.1
2017-06-21,14468.17,23.1
2017-06-21,14416.31875,23.1
2017-06-21,14521.5625,22.8
2017-06-21,16183.3675,22.5
2017-06-21,17705.1775,22.3
2017-06-21,19700.3875,22.6
2017-06-21,21106.3,23.7
2017-06-21,20809.975,26
2017-06-21,20990.0425,27.5
2017-06-21,21343.03375,27.8
2017-06-21,21208.61875,29.6
2017-06-21,22331.965,30.8
2017-06-21,22301.275,31.5
2017-06-21,22265.14,30.6
2017-06-21,21608.17375,30
2017-06-21,20019.31375,29
2017-06-21,19451.2675,27
2017-06-21,18056.425,25.2
2017-06-21,17303.38375,23.8
2017-06-21,17634.2125,22.9
2017-06-21,16517.425,22.3
2017-06-21,16088.2825,22.1
2017-06-22,15151.05625,21.7
2017-06-22,14914.03,21.3
2017-06-22,14924.16625,21.2
2017-06-22,14840.185,21.3
2017-06-22,14847.71125,21.5
2017-06-22,16197.71125,21.5
2017-06-22,17801.545,21.6
2017-06-22,20038.50625,22.1
2017-06-22,21095.2525,22.8
2017-06-22,21113.6125,24.4
2017-06-22,21356.39875,25.8
2017-06-22,21466.58125,27.8
2017-06-22,21315.87625,28.5
2017-06-22,22453.9375,29.8
2017-06-22,22265.01625,30
2017-06-22,22065.745,30.1
2017-06-22,21992.2375,29.6
2017-06-22,20507.89,29.4
2017-06-22,19576.53625,29
2017-06-22,18763.8925,27.5
2017-06-22,17667.7825,25.8
2017-06-22,17126.23,24.6
2017-06-22,16479.0175,24
2017-06-22,15964.1275,23.5
2017-06-23,15435.6475,23.2
2017-06-23,14866.04875,22.9
2017-06-23,14583.38125,22.8
2017-06-23,14606.1175,22.3
2017-06-23,14755.4275,21.9
2017-06-23,16209.6925,21.5
2017-06-23,17616.44875,21.3
2017-06-23,19696.8775,22.3
2017-06-23,21163.09,25.3
2017-06-23,20809.165,26.9
2017-06-23,21087.34375,28.5
2017-06-23,21214.8175,30.1
2017-06-23,21354.32875,30.6
2017-06-23,22186.71625,32.7
2017-06-23,21809.245,33.8
2017-06-23,21853.15375,33
2017-06-23,21717.36625,32.9
2017-06-23,20785.315,31.2
2017-06-23,20174.935,29.2
2017-06-23,18514.98625,28.1
2017-06-23,17600.935,26.8
2017-06-23,17601.7,25.7
2017-06-23,16532.0725,25.1
2017-06-23,16059.55,24.8
2017-06-24,15392.00875,24.6
2017-06-24,14659.555,24
2017-06-24,14496.4975,24.3
2017-06-24,14877.4,24.1
2017-06-24,14829.7,23.3
2017-06-24,15607.03,22.8
2017-06-24,16569.23125,22.5
2017-06-24,17338.2025,23.6
2017-06-24,18236.5825,25
2017-06-24,19241.7025,25.9
2017-06-24,19583.545,26.8
2017-06-24,19450.9075,27.2
2017-06-24,19131.35125,27.7
2017-06-24,18227.9425,27
2017-06-24,17979.52,27
2017-06-24,17756.60125,27
2017-06-24,17744.1025,25.9
2017-06-24,17520.52,24.3
2017-06-24,17083.4125,24.7
2017-06-24,16456.495,24.3
2017-06-24,16328.6275,23.7
2017-06-24,16785.95125,22.9
2017-06-24,16333.40875,22.7
2017-06-24,16033.225,22.5
2017-06-25,15350.0575,21.5
2017-06-25,14940.49,21.5
2017-06-25,14847.9025,21.3
2017-06-25,14758.61125,21.2
2017-06-25,14993.68,21.2
2017-06-25,15134.755,21.1
2017-06-25,15679.80625,21.2
2017-06-25,16100.64625,21.6
2017-06-25,16597.6375,23
2017-06-25,17083.885,24.3
2017-06-25,17367.8575,25.3
2017-06-25,17333.73625,26.2
2017-06-25,17426.50375,27.5
2017-06-25,17576.1175,27.9
2017-06-25,17539.85875,28.2
2017-06-25,17408.34625,26.4
2017-06-25,17413.25125,25.2
2017-06-25,17464.945,24.5
2017-06-25,17128.58125,25.5
2017-06-25,16557.7,24.2
2017-06-25,16795.6375,23.4
2017-06-25,16850.70625,22.5
2017-06-25,16218.535,21.8
2017-06-25,15916.46125,21.4
2017-06-26,15155.51125,21.6
2017-06-26,14806.67125,21.7
2017-06-26,14726.74,21.7
2017-06-26,14639.99125,21.6
2017-06-26,15160.28125,21.3
2017-06-26,15978.64,20.6
2017-06-26,17725.59625,20.5
2017-06-26,19801.37875,20.4
2017-06-26,21149.32,20.8
2017-06-26,20640.55,20.2
2017-06-26,20994.66625,21.1
2017-06-26,21061.13125,23.9
2017-06-26,20679.3625,25.8
2017-06-26,22576.95625,28.2
2017-06-26,22419.0625,29
2017-06-26,21998.9425,29.7
2017-06-26,20755.615,28.6
2017-06-26,20698.6,23.6
2017-06-26,19926.38875,23
2017-06-26,18638.5675,22.9
2017-06-26,18242.35375,22.5
2017-06-26,18290.86375,22.2
2017-06-26,16944.73375,22.1
2017-06-26,16310.16625,21.9
2017-06-27,15321.35875,21.7
2017-06-27,14894.6575,21.8
2017-06-27,14717.6275,21.3
2017-06-27,14586.4075,21.1
2017-06-27,14697.6925,20.9
2017-06-27,15902.26375,20.9
2017-06-27,17591.29375,21.1
2017-06-27,19860.53125,21.7
2017-06-27,21072.91,23.3
2017-06-27,20970.985,25.3
2017-06-27,21396.2125,26.5
2017-06-27,21162.69625,27.4
2017-06-27,21155.15875,28.5
2017-06-27,22396.32625,29.2
2017-06-27,21058.34125,28.8
2017-06-27,20977.13875,30
2017-06-27,21711.37,29.9
2017-06-27,20914.72375,28
2017-06-27,20418.37375,27.3
2017-06-27,19226.84125,26.4
2017-06-27,18581.65375,25.1
2017-06-27,18217.04125,24.6
2017-06-27,17052.5425,24.4
2017-06-27,16655.00125,24.2
2017-06-28,15559.1275,23.6
2017-06-28,15047.6575,23.5
2017-06-28,14882.02375,23.5
2017-06-28,14817.055,23.2
2017-06-28,14950.5475,22.7
2017-06-28,16265.6275,22.5
2017-06-28,17723.92,22.5
2017-06-28,20048.125,22.7
2017-06-28,20992.82125,23.8
2017-06-28,21259.73875,24.8
2017-06-28,21402.6475,25.5
2017-06-28,20978.0725,27.2
2017-06-28,20550.65125,28.5
2017-06-28,21913.33,28.8
2017-06-28,21794.0575,29.6
2017-06-28,21657.26875,30.1
2017-06-28,21515.58625,30.5
2017-06-28,21096.27625,29.5
2017-06-28,20174.31625,28.8
2017-06-28,18965.695,27.5
2017-06-28,18594.985,26.4
2017-06-28,18680.33875,25.6
2017-06-28,17183.48125,25.2
2017-06-28,16514.0725,24.8
2017-06-29,15962.18125,24.6
2017-06-29,15434.35375,24
2017-06-29,15053.67625,23.5
2017-06-29,14888.61625,23
2017-06-29,14895.50125,22.5
2017-06-29,16331.6875,22.2
2017-06-29,17923.25875,22
2017-06-29,19868.18125,22.4
2017-06-29,21077.095,23.7
2017-06-29,21395.4925,24.3
2017-06-29,21509.6575,26
2017-06-29,21168.4,28.1
2017-06-29,21666.4825,29.6
2017-06-29,21982.045,29.9
2017-06-29,21906.2425,30.3
2017-06-29,22116.08875,31.3
2017-06-29,21795.3625,31.1
2017-06-29,21349.165,30.7
2017-06-29,20912.755,29.6
2017-06-29,19727.185,28.1
